JK대분류,JK중분류,매핑 O*NET 직업명,Top3,현실형(R) T,탐구형(I) T,예술형(A) T,사회형(S) T,진취형(E) T,관습형(C) T,전공필수,직무정보
의료·바이오,임상연구원,임상연구 코디네이터,ICE,41.5,65.7,45.3,53.3,53.5,51.8,O,"1. 직무 정의: 임상연구원은 신약이나 의료기기의 안전성과 유효성을 입증하기 위해 의약품 임상시험 관리기준(GCP) 및 관련 법규에 따라 임상시험을 기획, 운영, 모니터링하는 전문가입니다. 시험 계획서(Protocol) 작성부터 피험자 보호, 데이터의 신뢰성 검증 및 최종 허가 기관 보고까지의 전 과정을 관리합니다.

2. 핵심 역할: 임상시험의 윤리성과 과학적 타당성을 확보하여 피험자의 권익을 보호하고, 정확한 데이터를 기반으로 의약품 및 기기의 품목 허가를 지원하는 것입니다.

3. 주요 업무: 
   - 기획 및 프로토콜 설계: 연구 목적에 맞는 임상시험 설계, 통계적 근거 수립 및 식약처(MFDS)/IRB(임상시험심사위원회) 승인 절차 수행
   - 시험 운영 및 모니터링(CRA 역할): 임상시험 실시 기관(병원)을 방문하여 진행 상황을 점검하고, 데이터가 계획서와 규정에 맞게 수집되는지 검토(Source Data Verification)
   - 피험자 관리 및 데이터 수집(CRC 역할): 피험자 모집, 동의서 확인, 투약 보조 및 EDC(전자 자료 수집) 시스템을 통한 데이터 입력 관리
   - 결과 분석 및 인허가 지원: 임상시험 결과 보고서(CSR) 작성 및 규제 기관의 실사(Inspection) 대응

4. 필요 역량:
   - 이론/지식 기반 역량
     - 임상시험 관리기준(GCP) 및 약사법, 의료기기법 등 규제 과학(Regulatory Science) 지식
     - 해부학, 생리학, 약리학 등 기초 의학 지식 및 질환별 특성 이해
   - 주요 사용 언어 및 툴
     - 데이터 관리 및 수집 툴: EDC(Medidata, Oracle Rave), CTMS(임상시험 관리 시스템)
     - 통계 및 문서 툴: SAS, R, 의학용어 국제 표준(MedDRA) 활용 능력
   - 인프라/운영/협업 등 실무 적용 역량
     - 연구자(의사), 제약사, 규제 기관 사이의 이견을 조율하는 고도의 커뮤니케이션 능력
     - 데이터의 사소한 오류도 찾아내는 세밀한 분석력과 연구 윤리에 기반한 정직함"
의료·바이오,한의사,한의사,SIR,55.6,63.0,49.1,67.8,38.8,32.8,O,"1. 직무 정의: 한의사는 전통 한의학의 원리에 따라 환자의 건강을 진단하고 치료하는 전문가입니다. 한약, 침술, 뜸 등 다양한 치료 방법을 통해 생리적 및 심리적 문제를 해결하는 데 관여합니다.

2. 핵심 역할: 한의사는 환자의 전반적인 건강을 증진시키고 질병 예방 및 치료를 통해 삶의 질을 향상시키는 것을 목표로 합니다.

3. 주요 업무:
   - 진단: 환자의 증상 및 병력을 분석하여 건강 상태를 평가합니다.
   - 치료 계획 수립: 환자의 상태에 맞는 치료 방법(한약, 침술 등)을 결정합니다.
   - 치료 시행: 선택한 치료 방법을 통해 환자에게 직접 치료를 제공합니다.
   - 사후 관리: 치료 후 환자의 회복 상태를 모니터링하고 필요 시 추가 치료를 제공합니다.

4. 필요 역량:
   - 이론/지식 기반 역량
     - 한의학 이론: 한의학의 기본 원리 및 치료 방법에 대한 깊은 이해가 필요합니다.
     - 인체 해부학 및 생리학: 인체 구조와 기능에 대한 지식이 요구됩니다.
   - 주요 사용 언어 및 툴
     - 한약재 및 치료 도구: 한약재(예: 인삼, 감초) 및 침술 도구(예: 침, 뜸) 사용에 능숙해야 합니다.
   - 인프라/운영/협업 등 실무 적용 역량
     - 환자 상담 및 커뮤니케이션: 환자와의 효과적인 소통 능력이 중요합니다.
     - 팀워크: 다른 의료 전문가와 협력하여 환자의 치료를 최적화하는 능력이 필요합니다."
인사·HR,HRD·HRM,인사 관리자; 교육훈련 관리자,ESC,39.0,47.7,49.4,61.1,67.7,47.0,X,"1. 직무 정의: HRD(인적 자원 개발)와 HRM(인적 자원 관리) 직무는 조직의 인적 자원을 효과적으로 관리하고 개발하여 조직의 목표를 달성하는 데 기여합니다. 이들은 인재 채용, 교육 및 개발, 성과 관리 등 생명주기 전반에 걸쳐 인적 자원의 최적화를 담당합니다.

2. 핵심 역할: HRD·HRM 직무의 존재 이유는 조직의 인적 자원을 전략적으로 관리하고 개발하여 지속 가능한 경쟁력을 확보하는 것입니다.

3. 주요 업무:
   - 인재 채용: 인재의 요구 사항 분석 및 채용 공고 작성, 면접 진행 등을 통해 적합한 인재를 선발합니다.
   - 교육 및 개발: 직원의 역량 강화를 위한 교육 프로그램 기획 및 운영, 교육 효과 분석 등을 수행합니다.
   - 성과 관리: 직원의 성과 평가 시스템 구축 및 운영, 피드백 제공 및 성과 개선 방안 마련에 관여합니다.
   - 조직 문화 관리: 긍정적인 조직 문화를 조성하기 위한 정책 수립 및 직원 참여 프로그램을 운영합니다.

4. 필요 역량:
   - 이론/지식 기반 역량
     - 인적 자원 관리 이론 및 원칙에 대한 이해
     - 교육 및 개발 프로그램 설계 이론에 대한 지식
   - 주요 사용 언어 및 툴
     - HR 관리 시스템(SAP SuccessFactors, Workday)
     - 교육 관리 시스템(LMS, Moodle)
   - 인프라/운영/협업 등 실무 적용 역량
     - 데이터 분석 역량(Excel, Tableau)을 통한 인사 데이터 분석 및 보고
     - 팀워크 및 커뮤니케이션 능력을 활용한 부서 간 협업 및 조정 능력"
인사·HR,노무관리자,보상 및 복리후생 관리자,ECS,36.2,44.2,45.0,54.2,69.6,56.9,X,"1. 직무 정의: 노무관리자는 기업 내 인사 및 노무 관련 업무를 총괄하며, 직원의 근로 조건 및 복지 향상을 위해 정책을 수립하고 실행합니다. 이들은 법적 규제를 준수하며, 직원과 경영진 간의 원활한 소통을 도모합니다.

2. 핵심 역할: 노무관리자는 직원의 권익을 보호하고, 조직의 생산성을 높이기 위한 최적의 근로 환경을 조성하는 것을 목표로 합니다.

3. 주요 업무: 
   - 정책 수립: 근로계약서, 인사 규정 등 노무 관련 정책을 기획하고 수립합니다.
   - 근로 조건 관리: 근로시간, 급여, 복리후생 등을 관리하고 개선 방안을 제시합니다.
   - 법적 준수: 노동법 및 관련 법규를 준수하며, 법적 분쟁 발생 시 대응 방안을 마련합니다.
   - 직원 소통: 직원의 의견을 수렴하고, 경영진과의 소통을 통해 조직 내 갈등을 조정합니다.

4. 필요 역량:
   - 이론/지식 기반 역량
     - 노동법 및 인사 관리 이론에 대한 깊은 이해가 필요합니다.
   - 주요 사용 언어 및 툴
     - 인사 관리 소프트웨어(HRMS, SAP SuccessFactors 등)와 데이터 분석 툴(Excel, Tableau 등)을 사용합니다.
   - 인프라/운영/협업 등 실무 적용 역량
     - 직원 상담 및 갈등 해결 능력, 팀워크 및 커뮤니케이션 능력이 요구됩니다."
인사·HR,인사담당자,인사 전문가,ECS,36.6,44.5,44.7,54.8,62.3,56.3,X,"1. 직무 정의: 인사담당자는 조직의 인사 전략을 수립하고 인재를 채용, 관리, 개발하는 역할을 담당합니다. 이들은 직원의 복지와 조직 문화 개선을 통해 인적 자원의 최적화를 추구합니다.

2. 핵심 역할: 인사담당자는 조직의 인적 자원을 효과적으로 관리하여 인재의 성장을 지원하고 조직의 목표 달성에 기여하는 것이 가장 중요한 목표입니다.

3. 주요 업무:
   - 채용 계획 수립 및 실행: 인재 확보를 위한 채용 공고 작성, 면접 진행 및 최종 후보자 선정에 관여합니다.
   - 직원 교육 및 개발: 직원의 역량 강화를 위한 교육 프로그램 기획 및 실행을 담당합니다.
   - 성과 관리: 직원의 성과 평가 및 피드백 시스템을 운영하여 개인과 조직의 목표를 조율합니다.
   - 복리후생 관리: 직원의 복지 및 혜택을 관리하고, 조직 내 문화 개선을 위한 프로그램을 운영합니다.

4. 필요 역량:
   - 이론/지식 기반 역량
     - 인사 관리 이론 및 법규에 대한 이해가 필요합니다.
     - 조직 행동 및 심리학에 대한 지식이 요구됩니다.
   - 인프라/운영/협업 등 실무 적용 역량
     - 팀워크 및 커뮤니케이션 능력이 중요합니다.
     - 문제 해결 능력과 갈등 조정 능력이 요구됩니다."
인사·HR,직업상담사,교육·진로·상담 교사 및 자문가,SEA,36.2,49.9,57.6,76.6,53.2,35.4,X,"1. 직무 정의: 직업상담사는 개인의 직업적 목표와 적성을 파악하여 적합한 직업을 추천하고, 취업을 위한 다양한 지원을 제공합니다. 이들은 구직자와 고용주 간의 연결을 통해 노동 시장의 효율성을 높이는 역할을 수행합니다.

2. 핵심 역할: 직업상담사는 구직자가 자신의 경력 목표를 달성할 수 있도록 지원하며, 취업 성공률을 높이는 것이 가장 중요한 목표입니다.

3. 주요 업무:
   - 상담 및 평가: 구직자의 직업적 성향과 능력을 평가하고, 상담을 통해 적합한 직업을 제안합니다.
   - 정보 제공: 노동 시장의 동향, 직업 정보 및 교육 기회를 제공하여 구직자의 선택을 돕습니다.
   - 취업 지원: 이력서 작성, 면접 준비 및 네트워킹 기회를 제공하여 구직자의 취업을 지원합니다.
   - 사후 관리: 취업 후 구직자의 직무 적응을 지원하고, 필요 시 추가 상담을 제공합니다.

4. 필요 역량:
   - 이론/지식 기반 역량
     - 직업 상담 이론 및 심리학에 대한 이해가 필요합니다.
     - 노동 시장 및 직업 정보에 대한 지식이 요구됩니다.
   - 인프라/운영/협업 등 실무 적용 역량
     - 다양한 이해관계자(구직자, 기업, 교육 기관 등)와의 원활한 커뮤니케이션 능력이 필요합니다.
     - 문제 해결 및 갈등 조정 능력을 통해 상담 과정을 원활하게 진행합니다."
인사·HR,헤드헌터,인사 전문가,ECS,36.6,44.5,44.7,54.8,62.3,56.3,X,"1. 직무 정의: 헤드헌터는 기업의 인재 채용을 지원하며, 적합한 후보자를 발굴하고 추천하는 역할을 수행합니다. 이 과정은 고객사의 요구 분석, 후보자 검색, 인터뷰 및 최종 추천까지의 생명주기를 포함합니다.

2. 핵심 역할: 헤드헌터의 존재 이유는 고객사의 인재 확보를 통해 조직의 성과를 극대화하는 것입니다.

3. 주요 업무:
   - 요구 분석: 고객사의 인재 요구사항을 파악하고 직무 설명서를 작성합니다.
   - 후보자 검색: 다양한 채널(소셜 미디어, 구직 사이트 등)을 통해 적합한 후보자를 탐색합니다.
   - 인터뷰 진행: 후보자와의 면담을 통해 역량 및 적합성을 평가합니다.
   - 최종 추천: 고객사에 적합한 후보자를 추천하고, 채용 과정 전반을 지원합니다.

4. 필요 역량:
   - 이론/지식 기반 역량
     - 인사 관리 및 채용 프로세스에 대한 이해
     - 산업 및 직무에 대한 전문 지식
   - 주요 사용 언어 및 툴
   - 인프라/운영/협업 등 실무 적용 역량
     - 고객사와의 원활한 커뮤니케이션 능력
     - 데이터 분석 및 보고서 작성 능력
     - 팀 협업을 통한 프로젝트 관리 능력"
제조·생산,공장관리자,생산 관리자,ECR,53.6,47.5,44.0,41.5,63.3,54.2,X,"1. 직무 정의: 공장관리자는 생산 공정의 효율성을 극대화하고 품질을 보장하기 위해 공장의 운영을 전반적으로 관리합니다. 이 직무는 생산 계획, 인력 관리, 자원 배분 및 품질 관리 등을 포함하여 공장의 생명주기를 책임집니다.

2. 핵심 역할: 공장관리자는 생산 목표를 달성하고 운영 효율성을 높이기 위해 공장 전체의 운영을 최적화하는 것을 목표로 합니다.

3. 주요 업무:
   - 생산 계획 수립: 생산 일정 및 자원 배분을 계획하고 조정합니다.
   - 품질 관리: 제품의 품질 기준을 설정하고 이를 유지하기 위한 절차를 수립합니다.
   - 인력 관리: 직원의 업무 배치 및 교육을 통해 팀의 성과를 극대화합니다.
   - 운영 개선: 생산 공정의 효율성을 분석하고 개선 방안을 제시하여 실행합니다.

4. 필요 역량:
   - 이론/지식 기반 역량
     - 생산 관리 이론 및 품질 관리 기법에 대한 이해가 필요합니다.
     - Lean Manufacturing 및 Six Sigma와 같은 생산 최적화 방법론에 대한 지식이 요구됩니다.
   - 인프라/운영/협업 등 실무 적용 역량
     - 팀 내 협업 및 커뮤니케이션 능력이 중요합니다.
     - 문제 해결 및 의사 결정 능력을 통해 생산 공정의 문제를 신속하게 해결합니다."
제조·생산,생산·공정관리자,생산 관리자,ECR,53.6,47.5,44.0,41.5,63.3,54.2,X,"1. 직무 정의: 생산·공정관리자는 제조 과정의 효율성을 극대화하기 위해 생산 계획을 수립하고, 공정의 운영 및 품질 관리를 담당합니다. 이들은 생산 생명주기 전반에 걸쳐 자원 배분 및 공정 개선을 통해 최적의 생산 환경을 조성합니다.

2. 핵심 역할: 생산·공정관리자는 제품의 품질과 생산성을 높이기 위해 공정의 효율성을 지속적으로 개선하는 것이 가장 중요한 목표입니다.

3. 주요 업무:
   - 생산 계획 수립: 생산 목표 및 일정에 따라 자원 배분과 생산 계획을 수립합니다.
   - 공정 운영 관리: 생산 공정의 운영 상태를 모니터링하고, 문제 발생 시 신속하게 해결합니다.
   - 품질 관리: 생산된 제품의 품질을 검사하고, 품질 기준에 부합하도록 관리합니다.
   - 공정 개선: 생산 효율성을 높이기 위해 공정 분석 및 개선 방안을 제안하고 실행합니다.

4. 필요 역량:
   - 이론/지식 기반 역량
     - 생산 관리 이론 및 기법에 대한 이해
     - 품질 관리 및 개선 방법론(예: Six Sigma, Lean Manufacturing) 지식
   - 인프라/운영/협업 등 실무 적용 역량
     - 팀원 및 타 부서와의 원활한 커뮤니케이션 능력
     - 문제 해결 및 의사 결정 능력
     - 프로젝트 관리 및 일정 관리 능력"
제조·생산,용접사,"용접공, 절단공, 납땜공 및 브레이징공",RCI,68.6,42.5,45.1,36.6,38.0,39.4,X,"1. 직무 정의: 용접사는 금속 부품을 결합하기 위해 다양한 용접 기술을 사용하여 구조물이나 기계의 조립 및 수리를 수행합니다. 이들은 용접 작업의 전 과정에서 품질을 보장하고 안전 기준을 준수합니다.

2. 핵심 역할: 용접사는 금속 구조물의 안전성과 강도를 확보하기 위해 정밀하고 효율적인 용접 작업을 수행하는 것이 가장 중요한 목표입니다.

3. 주요 업무:
   - 준비 작업: 용접할 부품을 정리하고, 필요한 도구 및 장비를 점검합니다.
   - 용접 수행: 아크 용접, MIG 용접, TIG 용접 등 다양한 용접 기술을 사용하여 금속을 결합합니다.
   - 품질 검사: 용접 후 결합부의 품질을 검사하고, 필요 시 수정을 진행합니다.
   - 유지 보수: 용접 장비의 점검 및 정비를 통해 안전한 작업 환경을 유지합니다.

4. 필요 역량:
   - 이론/지식 기반 역량
     - 금속 재료의 특성 및 용접 기술에 대한 이해
     - 안전 규정 및 작업 표준에 대한 지식
   - 주요 사용 언어 및 툴
     - 용접 장비(예: 아크 용접기, MIG/TIG 용접기) 사용 능력
     - 측정 도구(예: 버니어 캘리퍼스, 마이크로미터) 사용 능력
   - 인프라/운영/협업 등 실무 적용 역량
     - 팀원과의 협업을 통한 작업 진행 및 문제 해결 능력
     - 작업 현장에서의 안전 관리 및 위험 요소 인식 능력"
